DEFECTID,XREL,YREL,XINDEX,YINDEX,XSIZE,YSIZE,DEFECTAREA,DSIZE,CLASSNUMBER,TEST,CLUSTERNUMBER,ROUGHBINNUMBER
1838,21.944,426.298,-35,52,8.606,5.739,29.27,9.855,0,2,0,4
1839,34.43,723.683,10,67,23.91,15.305,33.843,14.194,0,2,0,4
1840,27.025,1032.952,10,67,21.534,29.408,6400,96.569,0,2,0,4
1841,640.78,690.683,10,67,14.345,43.037,185.68,44.42,0,2,0,4
1842,629.543,1020.159,10,67,23.431,41.126,8000,129.218,0,2,0,4
1843,26.677,116.194,5,67,19.765,42.717,6400,96.569,0,2,0,4
1844,631.609,137.718,5,62,28.091,47.646,8000,129.218,0,2,0,4
1845,628.596,1014.323,5,67,21.344,30.045,4800,96.569,0,2,0,4
1846,23.278,1033.929,5,67,14.073,35.229,6400,96.569,0,2,0,4
1847,636.154,419.542,5,62,22.953,76.511,311.906,69.299,0,2,0,4
1848,36.4,725.097,5,67,21.04,16.258,42.075,22.119,0,2,0,4
1849,633.616,683.734,5,67,23.251,28.725,4800,96.569,0,2,0,4
1850,626.871,417.597,5,67,18.93,60.291,8000,129.218,0,2,0,4
1851,25.465,112.081,5,62,17.146,42.118,6400,96.569,0,2,0,4
1852,31.581,1035.585,-35,52,29.345,141.689,246.145,47.819,0,2,0,8
1853,26.998,1035.619,10,27,21.352,52.876,6400,96.569,0,2,0,4
1854,633.671,1017.789,10,27,30.604,31.561,277.148,78.944,0,2,0,4
1855,25.788,122.205,10,32,19.088,35.865,6400,96.569,0,2,0,4
1856,644.094,697.697,10,27,2.127,46.548,4800,120,0,2,0,4
1857,628.538,136.843,10,37,19.75,53.316,8000,129.218,0,2,0,4
1858,632.918,136.622,10,32,29.082,51.594,9599.999,129.218,0,2,0,4
1859,27.211,1039.142,10,32,21.083,30.863,6400,96.569,0,2,0,4
1860,624.11,1034.842,10,32,12.596,24.077,6400,96.569,0,2,0,4
1861,643.157,698.668,10,32,9.564,42.081,139.946,32.923,0,2,0,4
1862,634.594,419.887,10,37,1.035,52.784,4800,120,0,2,0,4
1863,24.851,121.667,10,37,14.746,34.9,6400,96.569,0,2,0,4
1864,631.808,422.432,10,32,18.404,52.579,6400,120,0,2,0,4
1865,38.579,738.986,-35,47,3.826,3.826,6.403,3.973,0,2,0,4
1866,622.672,128.079,10,42,9.791,28.866,4800,96.569,0,2,0,4
1867,26.243,1034.747,10,37,19.994,55.413,6400,96.569,0,2,0,4
1868,629.123,1006.619,10,37,22.657,19.934,4800,96.569,0,2,0,4
1869,638.765,691.91,10,37,18.171,49.732,210.376,48.409,0,2,0,4
1870,632.601,420.093,10,42,29.649,55.015,6400,120,0,2,0,4
1871,28.103,121.589,10,42,20.207,23.715,6400,96.569,0,2,0,4
1872,624.471,1031.783,10,42,13.39,17.555,4800,96.569,0,2,0,4
1873,630.642,701.411,10,42,24.24,46.796,6400,120,0,2,0,4
1874,25.764,116.107,10,47,19.135,38.869,6400,96.569,0,2,0,4
1875,624.484,136.865,10,47,13.342,47.771,8000,129.218,0,2,0,4
1876,23.276,426.248,-35,47,9.563,5.737,33.843,10.739,0,2,0,4
1877,28.512,1035.779,10,42,24.608,49.732,6400,96.569,0,2,0,4
1878,641.6,706.45,10,47,4.125,54.676,4800,120,0,2,0,4
1879,629.597,416,10,47,19.839,60.995,8000,129.218,0,2,0,4
1880,633.557,138.222,10,57,27.856,46.98,6400,120,0,2,0,4
1881,27.283,1033.832,10,52,22.214,52.49,6400,96.569,0,2,0,3
1882,27.641,1037.047,10,47,21.752,41.971,6400,96.569,0,2,0,4
1883,631.993,1008.236,10,52,28.497,21.805,4800,96.569,0,2,0,4
1884,625.458,1033.468,10,47,15.383,20.59,4800,96.569,0,2,0,4
1885,642.132,695.328,10,52,11.477,48.777,118.908,38.643,0,2,0,4
1886,644.042,697.771,10,57,6.888,44.95,4800,120,0,2,0,4
1887,632.537,415.523,10,52,23.972,65.872,8000,129.218,0,2,0,4
1888,29.959,118.632,10,52,26.495,31.494,6400,96.569,0,2,0,4
1889,629.515,420.072,10,57,23.355,57.329,6400,120,0,2,0,4
1890,24.677,120.554,10,57,14.98,33.157,6400,96.569,0,2,0,4
1891,632.632,138.107,10,52,29.521,47.11,8000,129.218,0,2,0,4
1892,31.48,1035.535,-35,47,29.345,141.691,180.18,35.386,0,2,0,8
1893,628.309,151.674,10,7,20.84,26.276,6400,96.569,0,2,0,4
1894,632.795,706.606,10,7,29.044,55.353,6400,120,0,2,0,4
1895,39.054,425.958,10,7,16.258,16.258,37.502,15.595,0,2,0,4
1896,628.397,419.518,10,7,17.633,50.186,6400,120,0,2,0,4
1897,626.378,139.065,10,12,16.416,52.315,8000,129.218,0,2,0,4
1898,624.62,1033.137,10,7,13.904,21.292,4800,96.569,0,2,0,4
1899,26.005,1040.77,10,7,19.373,37.495,6400,96.569,0,2,0,4
1900,24.563,127.403,10,12,16.799,41.798,6400,96.569,0,2,0,4
1901,633.116,421.467,10,12,15.467,48.445,4800,120,0,2,0,4
1902,629.93,419.621,10,17,24.262,44.06,6400,120,0,2,0,4
1903,24.629,119.817,10,17,16.887,42.292,6400,96.569,0,2,0,4
1904,628.273,130.231,10,17,21.041,24.866,4800,96.569,0,2,0,4
1905,31.466,1035.157,10,12,29.648,50.688,361.298,53.109,0,2,0,4
1906,630.37,1028.803,10,12,24.457,58.062,8000,129.218,0,2,0,4
1907,641.642,695.161,10,12,12.433,43.993,200.315,40.471,0,2,0,4
1908,23.948,419.469,-35,42,8.606,6.695,26.526,9.855,0,2,0,4
1909,640.228,693.065,10,17,15.303,40.169,231.414,43.987,0,2,0,4
1910,626.723,1021.456,10,22,16.484,47.01,6400,120,0,2,0,4
1911,640.346,692.606,10,22,15.303,50.689,238.731,44,0,2,0,4
1912,633.534,1014.411,10,17,30.604,22.953,255.195,50.496,0,2,0,4
1913,637.475,423.383,10,22,20.084,60.252,4800,120,0,2,0,4
1914,24.989,121.388,10,22,16.657,34.456,6400,96.569,0,2,0,4
1915,631.946,419.434,10,27,21.621,63.812,6400,120,0,2,0,4
1916,628.39,140.482,10,22,21.04,49.352,9599.999,129.218,0,2,0,4
1917,31.146,118.364,10,27,29.649,39.33,6400,96.569,0,2,0,4
1918,632.715,137.059,10,27,29.648,51.437,8000,129.218,0,2,0,4
1919,26.862,1035.084,10,17,21.355,46.125,6400,96.569,0,2,0,4
1920,25.623,1038.165,10,22,18.643,39.817,6400,96.569,0,2,0,4
1921,633.622,415.274,-35,42,28.889,142.085,92.365,18.171,0,2,0,8
1922,31.673,1034.97,-35,42,29.346,141.691,147.673,26.779,0,2,0,8
1923,31.987,731.432,15,17,29.648,12.434,46.649,24.254,0,2,0,4
1924,27.284,1036.559,15,17,21.196,43.919,6400,96.569,0,2,0,4
1925,625.905,1030.518,15,17,17.215,23.483,4800,96.569,0,2,0,4
1926,628.987,138.846,15,12,20.609,55.994,8000,129.218,0,2,0,4
1927,633.187,421.471,15,12,6.843,53.619,4800,120,0,2,0,4
1928,30.728,131.786,15,12,27.955,61.085,8000,129.218,0,2,0,4
1929,624.578,1035.79,15,12,14.345,43.772,6400,96.569,0,2,0,4
1930,641.689,699.692,15,12,12.421,58.706,4800,120,0,2,0,4
1931,35.333,724.852,15,12,22.953,14.347,48.478,17.211,0,2,0,4
1932,27.37,1034.249,15,12,14.997,49.067,4800,96.569,0,2,0,4
1933,625.806,149.512,15,7,15.728,28.862,6400,96.569,0,2,0,4
1934,25.885,134.292,15,7,18.214,60.253,8000,129.218,0,2,0,4
1935,628.866,418.59,15,7,13.39,53.101,6400,120,0,2,0,4
1936,29.292,118.477,15,2,22.286,33.516,6400,96.569,0,2,0,4
1937,628.618,139.325,15,2,17.548,45.429,6400,120,0,2,0,4
1938,24.552,1048.624,15,7,15.547,35.345,6400,96.569,0,2,0,4
1939,21.898,423.631,-35,37,8.606,5.738,31.099,9.123,0,2,0,4
1940,624.576,1033.198,15,7,14.372,31.164,4800,96.569,0,2,0,4
1941,633.863,705.104,15,7,28.262,56.12,6400,120,0,2,0,4
1942,630.378,423.872,15,2,18.491,47.935,6400,120,0,2,0,4
1943,40.099,728.516,10,2,12.433,26.779,88.724,28.985,0,2,0,4
1944,630.144,692.239,10,2,22.858,27.607,4800,96.569,0,2,0,4
1945,628.213,138.899,10,2,17.349,45.906,8000,129.218,0,2,0,4
1946,39.623,427.255,10,2,15.302,22.953,33.843,16.327,0,2,0,4
1947,629.736,419.868,10,2,20.369,45.712,6400,120,0,2,0,4
1948,27.512,120.966,10,2,22.639,38.734,6400,96.569,0,2,0,4
1949,635.002,694.751,15,2,26.778,34.428,182.021,38.769,0,2,0,4
1950,40.127,423.614,15,2,15.303,23.911,46.649,19.67,0,2,0,4
1951,25.351,134.737,10,7,18.501,58.338,8000,129.218,0,2,0,4
1952,26.766,1039.094,15,2,20.139,56.522,6400,96.569,0,2,0,4
1953,26.451,1035.833,10,2,20.429,55.279,6400,96.569,0,2,0,4
1954,632.132,1018.962,15,2,28.692,30.605,122.567,41.754,0,2,0,4
1955,624.435,1029.903,10,2,8.842,24.681,4800,96.569,0,2,0,4
1956,31.534,1034.83,-35,37,29.345,141.691,164.753,35.386,0,2,0,8
1957,626.606,139.698,15,32,18.597,47.819,8000,129.218,0,2,0,4
1958,25.271,122.822,15,32,17.15,38.932,6400,96.569,0,2,0,4
1959,24.271,1041.392,15,32,15.149,35.981,6400,96.569,0,2,0,4
1960,643.131,697.751,15,32,10.521,42.081,173.789,38.383,0,2,0,4
1961,624.155,1034.662,15,32,13.695,17.738,6400,96.569,0,2,0,4
1962,631.627,421.823,15,32,18.618,53.63,6400,120,0,2,0,4
1963,632.949,139.489,15,27,30.157,48.462,8000,129.218,0,2,0,4
1964,31.223,116.607,15,27,28.822,37.754,6400,96.569,0,2,0,4
1965,644.404,699.581,15,27,7.246,43.427,4800,120,0,2,0,4
1966,631.77,1021.237,15,27,28.692,47.091,6400,120,0,2,0,4
1967,639.376,424.129,15,27,3.913,54.04,4800,120,0,2,0,4
1968,27.642,1037.672,15,27,21.661,58.921,6400,96.569,0,2,0,3
1969,31.998,121.812,15,22,29.648,61.209,625.64,65.548,0,2,0,4
1970,635.157,418.737,15,22,12.373,53.898,4800,120,0,2,0,4
1971,22.234,427.37,-35,32,7.652,5.738,25.611,8.605,0,2,0,4
1972,624.274,137.288,15,22,12.867,57.569,8000,129.218,0,2,0,4
1973,31.987,126.996,15,17,29.648,56.427,650.337,62.831,0,2,0,4
1974,633.084,1018.754,15,22,29.658,48.477,6400,120,0,2,0,4
1975,636.914,691.341,15,22,22.953,50.689,206.717,40.442,0,2,0,4
1976,625.621,124.455,15,17,16.648,31.261,6400,96.569,0,2,0,4
1977,25.343,1041.062,15,22,17.261,43.516,6400,96.569,0,2,0,4
1978,641.335,699.33,15,17,6.487,52.929,4800,120,0,2,0,4
1979,632.581,417.623,15,17,22.991,48.548,6400,120,0,2,0,4
1980,633.341,415.046,-35,32,28.891,142.085,52.431,14.346,0,2,0,8
1981,31.392,1034.744,-35,32,29.346,141.691,192.769,32.517,0,2,0,8
1982,633.517,138.992,15,52,29.153,47.1,8000,129.218,0,2,0,4
1983,26.974,1039.003,15,57,20.112,52.055,6400,96.569,0,2,0,4
1984,25.143,115.195,15,52,14.091,40.487,6400,96.569,0,2,0,4
1985,629.847,1026.126,15,52,22.167,58.132,6400,120,0,2,0,4
1986,45.09,726.812,15,52,3.825,23.909,30.184,15.302,0,2,0,4
1987,636.139,693.337,15,52,24.866,52.601,171.045,63.371,0,2,0,4
1988,630.501,418.167,15,52,21.722,70.438,8000,129.218,0,2,0,4
1989,625.065,136.162,15,47,15.065,49.438,8000,129.218,0,2,0,4
1990,28.354,1033.972,15,52,22.953,63.44,6400,96.569,0,2,0,4
1991,26.201,118.966,15,47,18.561,43.993,6400,96.569,0,2,0,4
1992,27.262,1041.613,15,47,20.682,42.62,6400,96.569,0,2,0,4
1993,622.618,1035.136,15,47,10.171,18.564,4800,96.569,0,2,0,4
1994,36.528,722.449,15,47,21.041,21.997,42.99,19.52,0,2,0,4
1995,22.294,427.559,-35,27,9.563,6.695,25.611,10.739,0,2,0,4
1996,641.92,699.494,15,47,12.433,59.296,4800,120,0,2,0,4
1997,634.271,419.751,15,47,28.692,65.033,439.046,60.475,0,2,0,4
1998,624.595,128.295,15,42,13.553,32.317,6400,96.569,0,2,0,4
1999,629.147,1021.912,15,37,23.501,50.297,6400,120,0,2,0,4
2000,30.367,119.756,15,37,27.164,57.383,6400,96.569,0,2,0,4
2001,631.896,1020.399,15,42,28.692,41.124,6400,120,0,2,0,4
2002,641.363,697.388,15,42,13.58,51.188,4800,120,0,2,0,4
2003,640.634,698.477,15,37,7.892,61.75,4800,120,0,2,0,4
2004,632.873,417.071,15,42,22.452,49.52,6400,120,0,2,0,4
2005,37.021,728.222,15,42,20.084,14.346,31.099,14.712,0,2,0,4
2006,31.028,123.56,15,42,28.182,43.483,6400,96.569,0,2,0,4
2007,629.684,415.005,15,37,20.379,59.847,6400,120,0,2,0,4
2008,628.459,137.951,15,37,21.869,57.338,9599.999,129.218,0,2,0,4
2009,28.917,1033.828,15,42,23.957,45.03,6400,96.569,0,2,0,4
2010,26.724,1035.789,15,37,19.703,46.173,6400,96.569,0,2,0,4
2011,31.452,1035.41,-35,27,29.345,141.691,250.218,42.081,0,2,0,8
2012,457.162,942.816,-34,24,3.826,3.825,9.147,3.973,0,2,0,2
2013,627.091,1034.78,25,7,18.486,27.813,4800,96.569,0,2,0,4
2014,29.908,729.225,25,7,26.503,24.673,4800,96.569,0,2,0,4
2015,25.771,128.309,20,2,14.893,35.145,6400,96.569,0,2,0,4
2016,631.427,416.313,20,2,6.737,49.988,4800,120,0,2,0,4
2017,627.314,152.821,20,2,19.104,16.693,4800,96.569,0,2,0,4
2018,624.562,1031.755,20,2,14.044,27.489,4800,96.569,0,2,0,4
2019,26.773,128.376,25,2,17.01,28.797,4800,96.569,0,2,0,4
2020,28.165,1036.895,20,2,24.387,32.04,4800,96.569,0,2,0,4
2021,634.277,694.747,20,2,28.692,37.296,250.622,40.5,0,2,0,4
2022,626.947,150.7,25,2,17.984,22.274,6400,96.569,0,2,0,4
2023,643.113,693.11,25,2,9.563,34.431,117.079,32.232,0,2,0,4
2024,636.038,422.016,25,2,6.386,46.97,4800,120,0,2,0,4
2025,29.757,726.344,25,2,26.581,16.369,4800,96.569,0,2,0,4
2026,23.689,117.206,15,67,14.058,43.434,6400,96.569,0,2,0,4
2027,628.075,127.21,15,67,21.387,29.408,6400,96.569,0,2,0,4
2028,22.325,426.137,-35,22,9.563,5.738,25.611,10.373,0,2,0,4
2029,635.923,693.71,15,67,24.866,36.343,175.618,42.811,0,2,0,4
2030,28.632,1026.887,25,2,23.911,34.428,348.493,45.99,0,2,0,4
2031,628.115,1033.024,25,2,14.952,36.171,4800,96.569,0,2,0,4
2032,631.015,417.042,15,67,22.625,48.553,6400,120,0,2,0,4
2033,630.022,420.841,15,57,24.201,57.27,6400,120,0,2,0,4
2034,25.66,119.435,15,57,17.484,33.88,6400,96.569,0,2,0,4
2035,632.832,139.374,15,57,30.604,42.919,8000,129.218,0,2,0,4
2036,629.587,136.499,15,62,20.826,52.055,8000,129.218,0,2,0,4
2037,26.773,1037.292,15,67,20.226,38.731,6400,96.569,0,2,0,4
2038,27.525,1034.277,15,62,21.226,57.384,6400,96.569,0,2,0,4
2039,629.835,1019.362,15,67,25.125,43.995,8000,129.218,0,2,0,4
2040,631.512,1019.55,15,62,27.234,48.656,6400,120,0,2,0,4
2041,36.519,716.273,15,62,21.04,21.042,79.577,25.826,0,2,0,4
2042,637.608,696.667,15,62,21.997,46.864,157.325,42.969,0,2,0,4
2043,625.74,1033.79,15,57,14.504,21.152,4800,96.569,0,2,0,4
2044,629.53,414.058,15,62,18.642,63.236,6400,120,0,2,0,4
2045,640.962,697.847,15,57,15.303,43.993,204.888,57.165,0,2,0,4
2046,28.646,115.191,15,62,23.467,47.379,6400,96.569,0,2,0,4
2047,31.484,1035.422,-35,22,29.346,141.691,195.51,36.343,0,2,0,8
2048,31.513,140.512,25,17,29.648,31.561,238.731,50.059,0,2,0,4
2049,638.818,685.653,25,17,18.171,27.735,105.188,34.948,0,2,0,4
2050,637.384,405.432,25,17,21.04,31.561,163.728,43.415,0,2,0,4
2051,625.81,1031.95,25,17,12.236,20.082,4800,96.569,0,2,0,4
2052,25.04,1030.207,25,17,16.472,24.359,4800,96.569,0,2,0,4
2053,25.294,732.995,25,17,13.39,7.652,20.123,12.163,0,2,0,4
2054,39.419,735.327,-35,17,3.824,6.695,19.208,7.356,0,2,0,4
2055,27.777,122.112,20,12,19.293,23.212,6400,96.569,0,2,0,4
2056,631.376,423.583,20,12,14.03,52.526,4800,120,0,2,0,4
2057,623.456,154.198,20,12,10.736,26.117,6400,96.569,0,2,0,4
2058,29.919,137.051,25,12,24.504,50.219,6400,120,0,2,0,4
2059,623.251,1037.145,20,12,11.171,40.169,6400,96.569,0,2,0,4
2060,635.835,696.192,20,12,25.824,49.732,209.462,41.565,0,2,0,4
2061,24.595,421.633,-35,17,6.693,4.782,17.379,7.356,0,2,0,4
2062,623.636,158.358,25,12,11.669,21.868,6400,96.569,0,2,0,4
2063,626.259,1036.874,25,12,16.914,42.082,6400,96.569,0,2,0,4
2064,26.767,1034.376,20,7,21.379,32.839,4800,96.569,0,2,0,4
2065,625.382,1037.397,20,7,15.469,24.103,4800,96.569,0,2,0,4
2066,30.228,730.622,20,7,26.386,23.788,4800,96.569,0,2,0,4
2067,643.146,689.704,25,12,9.563,35.385,182.936,42.376,0,2,0,4
2068,628.857,422.604,20,7,12.009,46.864,6400,120,0,2,0,4
2069,630.273,423.35,25,12,11.555,52.601,4800,120,0,2,0,4
2070,637.933,696.249,25,7,20.084,37.298,242.39,43.405,0,2,0,4
2071,626.027,152.827,20,7,15.757,24.063,4800,96.569,0,2,0,4
2072,630.945,407.774,25,7,17.807,28.217,4800,96.569,0,2,0,4
2073,23.921,132.342,25,7,11.536,39.639,4800,96.569,0,2,0,4
2074,24.868,138.555,20,7,15.669,52.601,8000,129.218,0,2,0,4
2075,27.232,1028.745,25,12,21.04,38.256,310.991,47.825,0,2,0,4
2076,31.362,1035.223,-35,17,29.346,141.691,153.873,27.735,0,2,0,8
2077,635.769,412.402,20,27,23.911,46.863,210.376,56.867,0,2,0,4
2078,24.777,124.558,20,27,15.577,26.721,6400,96.569,0,2,0,4
2079,29.46,127.871,20,22,23.909,47.819,347.578,50.689,0,2,0,4
2080,631.987,419.362,20,22,19.127,51.104,6400,120,0,2,0,4
2081,629.593,141.739,20,22,19.136,49.732,8000,129.218,0,2,0,4
2082,626.277,1033.845,20,27,17.357,25.286,4800,96.569,0,2,0,4
2083,637.202,690.234,20,27,22.953,38.256,100.615,35.71,0,2,0,4
2084,628.152,1021.493,20,22,21.019,50.49,6400,120,0,2,0,4
2085,632.736,137.512,25,27,29.577,48.253,8000,129.218,0,2,0,4
2086,635.814,681.619,20,22,25.822,32.517,197.571,45.173,0,2,0,4
2087,27.071,1025.92,20,22,21.042,36.344,328.37,50.029,0,2,0,4
2088,642.435,686.729,-35,12,10.521,12.432,85.98,15.834,0,2,0,4
2089,24.898,123.906,25,27,16.64,28.111,4800,96.569,0,2,0,4
2090,637.003,695.782,25,27,21.996,26.779,66.772,23.154,0,2,0,4
2091,627.021,141.514,25,22,16.258,49.268,8000,129.218,0,2,0,4
2092,30.132,1034.352,25,27,27.655,34.267,6400,96.569,0,2,0,4
2093,638.439,425.603,25,27,18.171,53.558,4800,120,0,2,0,4
2094,633.179,1020.955,25,27,30.603,46.863,8000,129.218,0,2,0,4
2095,25.115,131.493,25,22,16.537,31.178,4800,96.569,0,2,0,4
2096,23.478,1028.947,25,22,12.815,33.174,4800,96.569,0,2,0,4
2097,638.974,679.715,25,22,18.171,28.691,146.349,27.662,0,2,0,4
2098,636.741,686.416,20,17,23.909,26.779,159.154,31.636,0,2,0,4
2099,632.915,417.196,20,17,21.04,57.383,6400,120,0,2,0,4
2100,634.447,417.186,25,22,6.247,61.209,4800,120,0,2,0,4
2101,637.696,139.364,20,17,20.084,30.603,215.864,44.096,0,2,0,4
2102,25.165,130.784,20,17,16.331,34.372,6400,96.569,0,2,0,4
2103,639.296,139.077,25,17,17.216,30.605,208.547,41.605,0,2,0,4
2104,628.16,1025.155,25,22,20.449,59.886,8000,129.218,0,2,0,4
2105,626.851,1036.11,20,17,16.388,19.814,4800,96.569,0,2,0,4
2106,31.191,739.01,25,22,24.866,19.128,55.795,18.928,0,2,0,4
2107,44.259,719.414,20,17,5.737,12.434,27.44,12.213,0,2,0,4
2108,31.376,1035.399,-35,12,29.346,141.691,200.344,41.125,0,2,0,8
2109,641.027,696.481,20,42,15.301,20.084,100.615,23.343,0,2,0,4
2110,632.898,409.564,20,42,29.648,44.95,298.185,60.99,0,2,0,4
2111,23.931,123.227,20,42,13.895,35.589,6400,96.569,0,2,0,4
2112,622.208,128.865,20,42,9.224,48.776,6400,96.569,0,2,0,4
2113,630.79,118.931,25,42,24.195,19.367,4800,96.569,0,2,0,4
2114,26.046,1032.052,20,42,20.039,29.406,4800,96.569,0,2,0,4
2115,627.603,1035.128,20,42,20.018,18.021,4800,96.569,0,2,0,4
2116,30.8,139.376,25,42,27.737,30.604,247.878,55.032,0,2,0,4
2117,26.587,121.615,20,37,17.473,37.186,6400,96.569,0,2,0,4
2118,628.29,133.626,20,37,16.685,58.331,8000,129.218,0,2,0,4
2119,26.191,1027.113,25,42,16.855,29.227,4800,96.569,0,2,0,4
2120,627.298,1034.798,25,42,18.551,16.574,4800,96.569,0,2,0,4
2121,642.41,683.082,25,42,11.477,25.822,74.089,25.242,0,2,0,4
2122,640.693,417.692,25,42,4.389,62.148,4800,120,0,2,0,4
2123,631.038,419.591,20,37,18.94,52.601,6400,120,0,2,0,4
2124,632.489,697.049,20,37,26.047,48.564,6400,120,0,2,0,4
2125,626.05,136.37,25,37,15.877,59.319,9599.999,129.218,0,2,0,4
2126,629.546,1024.688,20,37,20.487,55.107,8000,129.218,0,2,0,4
2127,629.066,1021.926,25,37,21.221,48.511,8000,129.218,0,2,0,4
2128,637.074,685.349,25,37,21.996,38.256,104.273,42.061,0,2,0,4
2129,633.968,420.018,25,37,3.353,55.604,4800,120,0,2,0,4
2130,27.599,1027.727,20,37,21.976,31.814,4800,96.569,0,2,0,4
2131,27.892,126.266,25,37,20.622,26.527,4800,96.569,0,2,0,4
2132,632.306,136.51,20,32,29.648,52.601,9599.999,129.218,0,2,0,4
2133,25.367,1027.95,25,37,16.972,32.463,4800,96.569,0,2,0,4
2134,625.782,1035.656,20,32,16.6,21.714,6400,96.569,0,2,0,4
2135,639.48,697.432,20,32,18.171,25.823,135.372,33.474,0,2,0,4
2136,626.892,1037.822,25,32,18.082,24.814,6400,96.569,0,2,0,4
2137,641.283,693.389,25,32,13.39,20.084,53.051,20.243,0,2,0,4
2138,643.864,422.948,20,32,6.531,61.209,4800,120,0,2,0,4
2139,26.562,1034.523,20,32,18.12,20.578,4800,96.569,0,2,0,4
2140,636.978,411.733,25,32,21.997,36.343,200.315,51.272,0,2,0,4
2141,26.57,129.975,25,32,14.135,33.947,4800,96.569,0,2,0,4
2142,632.968,139.974,25,32,29.062,43.326,8000,129.218,0,2,0,4
2143,29.544,126.544,20,32,24.385,30.756,6400,96.569,0,2,0,4
2144,632.421,133.137,20,27,29.648,55.471,8000,129.218,0,2,0,4
2145,25.636,1031.201,25,32,18.707,27.192,4800,96.569,0,2,0,4
2146,31.437,1035.516,-35,7,29.346,141.691,189.998,25.822,0,2,0,8
2147,626.083,123.867,20,52,16.794,37.363,4800,96.569,0,2,0,4
2148,27.021,1027.751,25,57,19.804,33.346,4800,96.569,0,2,0,4
2149,626.886,1033.935,25,57,15.417,24.86,6400,96.569,0,2,0,4
2150,23.552,121.601,20,52,12.96,45.588,6400,96.569,0,2,0,4
2151,627.242,121.734,25,52,18.774,28.326,6400,96.569,0,2,0,4
2152,29.812,1032.425,20,52,26.169,48.731,4800,96.569,0,2,0,4
2153,629.589,1020.291,20,52,20.35,45.244,6400,120,0,2,0,4
2154,641.595,689.537,20,52,14.345,43.037,167.386,45.655,0,2,0,4
2155,632.987,409.314,20,52,29.648,52.601,415.264,58.968,0,2,0,4
2156,40.521,743.2,-35,2,5.737,6.695,18.294,6.99,0,2,0,4
2157,638.372,422.019,25,52,5.43,52.286,4800,120,0,2,0,4
2158,31.589,118.099,25,52,29.648,45.906,369.53,55.495,0,2,0,4
2159,635.55,692.41,25,52,24.866,37.298,102.444,37.174,0,2,0,4
2160,33.98,729.708,25,52,24.866,18.171,75.918,23.714,0,2,0,4
2161,29.199,1018.539,25,52,24.866,37.3,348.493,46.562,0,2,0,4
2162,25.218,429.032,-35,2,9.563,5.737,20.123,10.739,0,2,0,4
2163,26.392,121.003,20,47,18.631,31.065,6400,96.569,0,2,0,4
2164,629.681,1020.896,25,52,23.651,47.176,8000,129.218,0,2,0,4
2165,625.579,151.885,20,47,10.998,20.023,4800,96.569,0,2,0,4
2166,44.333,718.516,20,47,5.739,14.345,30.184,13.757,0,2,0,4
2167,639.415,418.98,25,47,5.463,62.359,4800,120,0,2,0,4
2168,636.339,692.692,20,47,24.866,43.037,153.666,38.181,0,2,0,4
2169,627.134,415.305,20,47,17.939,49.801,6400,120,0,2,0,4
2170,27.888,1029.06,25,47,18.97,26.443,4800,96.569,0,2,0,4
2171,28.814,142.172,25,47,23.909,26.779,237.817,43.547,0,2,0,4
2172,631.337,1031.81,25,47,26.779,26.644,4800,96.569,0,2,0,4
2173,627.574,134.999,25,47,19.249,53.557,9599.999,129.218,0,2,0,4
2174,626.31,1032.459,20,47,17.242,21.881,6400,96.569,0,2,0,4
2175,32.64,737.525,25,47,27.735,12.434,65.857,21.995,0,2,0,4
2176,29.165,1034.416,20,47,18.305,25.457,4800,96.569,0,2,0,4
2177,31.847,115.677,-35,2,27.83,141.3,64.523,20.084,0,2,0,8
2178,31.509,1035.446,-35,2,29.346,141.689,227.192,47.819,0,2,0,8
2179,225.121,403.507,-43,3,4.782,3.826,15.55,5.223,0,2,0,2
2180,633.369,418.818,30,57,12.466,55.47,4800,120,0,2,0,4
2181,26.771,125.324,30,57,13.971,21.801,4800,96.569,0,2,0,4
2182,637.179,691.39,30,57,22.955,29.648,142.69,42.819,0,2,0,4
2183,637.336,691.972,30,62,22.953,48.775,171.045,47.524,0,2,0,4
2184,627.296,420.652,30,62,15.305,50.316,6400,120,0,2,0,4
2185,28.257,128.21,30,62,21.717,31.62,4800,96.569,0,2,0,4
2186,629.171,1034.966,30,57,20.885,36.428,6400,96.569,0,2,0,4
2187,630.652,140.82,30,62,21.561,44.54,6400,120,0,2,0,4
2188,24.931,1034.626,30,57,14.816,17.029,6400,96.569,0,2,0,4
2189,628.722,1021.445,30,62,21.982,46.864,9599.999,129.218,0,2,0,4
2190,36.724,727.835,30,62,21.042,24.864,47.563,20.845,0,2,0,4
2191,631.833,134.085,20,62,23.293,57.384,6400,120,0,2,0,4
2192,24.023,109.656,20,62,13.954,41.042,6400,96.569,0,2,0,4
2193,23.829,1036.683,20,62,15.474,57.209,6400,96.569,0,2,0,3
2194,629.243,1021.355,20,62,23.169,54.989,9599.999,129.218,0,2,0,3
2195,642.234,700.171,20,62,4.339,50.8,4800,120,0,2,0,4
2196,633.441,421.027,20,62,27.735,66.902,8000,129.218,0,2,0,4
2197,26.22,429.223,-20,2,7.651,5.741,23.782,8.605,0,2,0,4
2198,631.05,136.98,25,62,25.072,53.059,8000,129.218,0,2,0,4
2199,29.829,131.011,25,57,25.824,46.862,382.336,51.957,0,2,0,4
